Longitude,Latitude,Steering
35.1872482,32.9069824,-34.5
35.1872482,32.9069824,-35.1
35.1872253,32.9069901,-35.6
35.1872253,32.9069901,-36.2
35.1872253,32.9069901,-36.1
35.1872253,32.9069901,-36.1
35.1872253,32.9069901,-36
35.1872253,32.9069901,-36
35.1872253,32.9069901,-35.9
35.1872253,32.9069901,-35.8
35.1872253,32.9069901,-35.8
35.1872253,32.9069901,-35.7
35.1872253,32.9069901,-35.7
35.1872253,32.9069901,-35.6
35.1872253,32.9069901,-34.9
35.1872253,32.9069901,-34.1
35.1872253,32.9069901,-33.4
35.1872253,32.9069901,-32.7
35.1872253,32.9069901,-31.9
35.1872253,32.9069901,-31.2
35.1872253,32.9069901,-30.5
35.1872253,32.9069901,-29.7
35.1872025,32.9069939,-29
35.1872025,32.9069939,-28.2
35.1872025,32.9069939,-28.3
35.1872025,32.9069939,-28.3
35.1872025,32.9069939,-28.4
35.1872025,32.9069939,-28.4
35.1872025,32.9069939,-28.5
35.1872025,32.9069939,-28.5
35.1872025,32.9069939,-28.6
35.1872025,32.9069939,-28.6
35.1872025,32.9069939,-28.7
35.1872025,32.9069939,-28.7
35.1872025,32.9069939,-28.4
35.1872025,32.9069939,-28
35.1872025,32.9069939,-27.6
35.1872025,32.9069939,-27.3
35.1872025,32.9069939,-26.9
35.1872025,32.9069939,-26.6
35.1872025,32.9069939,-26.2
35.1872025,32.9069939,-25.8
35.1871834,32.9070015,-25.5
35.1871834,32.9070015,-25.1
35.1871834,32.9070015,-25.1
35.1871834,32.9070015,-25.1
35.1871834,32.9070015,-25
35.1871834,32.9070015,-25
35.1871834,32.9070015,-25
35.1871834,32.9070015,-25
35.1871834,32.9070015,-24.9
35.1871834,32.9070015,-24.9
35.1871834,32.9070015,-24.9
35.1871834,32.9070015,-24.8
35.1871834,32.9070015,-24.7
35.1871834,32.9070015,-24.6
35.1871834,32.9070015,-24.4
35.1871834,32.9070015,-24.3
35.1871834,32.9070015,-24.1
35.1871834,32.9070015,-24
35.1871834,32.9070015,-23.8
35.1871834,32.9070015,-23.7
35.1871643,32.9070091,-23.6
35.1871643,32.9070091,-23.4
35.1871643,32.9070091,-23.6
35.1871643,32.9070091,-23.9
35.1871643,32.9070091,-24.1
35.1871643,32.9070091,-24.3
35.1871643,32.9070091,-24.6
35.1871643,32.9070091,-24.8
35.1871643,32.9070091,-25
35.1871643,32.9070091,-25.2
35.1871643,32.9070091,-25.5
35.1871643,32.9070091,-25.7
35.1871643,32.9070091,-25.2
35.1871643,32.9070091,-24.8
35.1871643,32.9070091,-24.3
35.1871643,32.9070091,-23.8
35.1871643,32.9070091,-23.4
35.1871643,32.9070091,-22.9
35.1871643,32.9070091,-22.4
35.1871643,32.9070091,-22
35.187149,32.9070129,-21.5
35.187149,32.9070129,-21.1
35.187149,32.9070129,-21.1
35.187149,32.9070129,-21.1
35.187149,32.9070129,-21.1
35.187149,32.9070129,-21.1
35.187149,32.9070129,-21.1
35.187149,32.9070129,-21.1
35.187149,32.9070129,-21.1
35.187149,32.9070129,-21.1
35.187149,32.9070129,-21.1
35.187149,32.9070129,-21.1
35.187149,32.9070129,-21
35.187149,32.9070129,-21
35.187149,32.9070129,-21
35.187149,32.9070129,-21
35.187149,32.9070129,-21
35.187149,32.9070129,-21
35.187149,32.9070129,-21
35.187149,32.9070129,-21
35.1871338,32.9070206,-21
35.1871338,32.9070206,-21
35.1871338,32.9070206,-21
35.1871338,32.9070206,-21
35.1871338,32.9070206,-21.1
35.1871338,32.9070206,-21.1
35.1871338,32.9070206,-21.2
35.1871338,32.9070206,-21.2
35.1871338,32.9070206,-21.2
35.1871338,32.9070206,-21.3
35.1871338,32.9070206,-21.3
35.1871338,32.9070206,-21.3
35.1871338,32.9070206,-21.3
35.1871338,32.9070206,-21.3
35.1871338,32.9070206,-21.3
35.1871338,32.9070206,-21.2
35.1871338,32.9070206,-21.2
35.1871338,32.9070206,-21.2
35.1871338,32.9070206,-21.1
35.1871338,32.9070206,-21.1
35.1871185,32.9070244,-21.1
35.1871185,32.9070244,-21.1
35.1871185,32.9070244,-21.1
35.1871185,32.9070244,-21.1
35.1871185,32.9070244,-21.1
35.1871185,32.9070244,-21.1
35.1871185,32.9070244,-21.1
35.1871185,32.9070244,-21.1
35.1871185,32.9070244,-21.1
35.1871185,32.9070244,-21.1
35.1871185,32.9070244,-21.1
35.1871185,32.9070244,-21.1
35.1871185,32.9070244,-21.2
35.1871185,32.9070244,-21.3
35.1871185,32.9070244,-21.4
35.1871185,32.9070244,-21.5
35.1871185,32.9070244,-21.6
35.1871185,32.9070244,-21.7
35.1871185,32.9070244,-21.8
35.1871185,32.9070244,-21.9
35.1870995,32.907032,-22
35.1870995,32.907032,-22.1
35.1870995,32.907032,-22.4
35.1870995,32.907032,-22.7
35.1870995,32.907032,-23
35.1870995,32.907032,-23.3
35.1870995,32.907032,-23.7
35.1870995,32.907032,-24
35.1870995,32.907032,-24.3
35.1870995,32.907032,-24.6
35.1870995,32.907032,-24.9
35.1870995,32.907032,-25.2
35.1870995,32.907032,-25
35.1870995,32.907032,-24.7
35.1870995,32.907032,-24.5
35.1870995,32.907032,-24.2
35.1870995,32.907032,-24
35.1870995,32.907032,-23.7
35.1870995,32.907032,-23.5
35.1870995,32.907032,-23.2
35.1870842,32.9070358,-23
35.1870842,32.9070358,-22.8
35.1870842,32.9070358,-22.8
35.1870842,32.9070358,-22.8
35.1870842,32.9070358,-22.8
35.1870842,32.9070358,-22.9
35.1870842,32.9070358,-22.9
35.1870842,32.9070358,-22.9
35.1870842,32.9070358,-23
35.1870842,32.9070358,-23
35.1870842,32.9070358,-23
35.1870842,32.9070358,-23
35.1870842,32.9070358,-23
35.1870842,32.9070358,-23
35.1870842,32.9070358,-23
35.1870842,32.9070358,-23
35.1870842,32.9070358,-22.9
35.1870842,32.9070358,-22.9
35.1870842,32.9070358,-22.9
35.1870842,32.9070358,-22.9
35.1870689,32.9070396,-22.9
35.1870689,32.9070396,-22.9
35.1870689,32.9070396,-23.7
35.1870689,32.9070396,-24.6
35.1870689,32.9070396,-25.5
35.1870689,32.9070396,-26.4
35.1870689,32.9070396,-27.3
35.1870689,32.9070396,-28.2
35.1870689,32.9070396,-29.1
35.1870689,32.9070396,-30
35.1870689,32.9070396,-30.8
35.1870689,32.9070396,-31.7
35.1870689,32.9070396,-31
35.1870689,32.9070396,-30.3
35.1870689,32.9070396,-29.6
35.1870689,32.9070396,-28.9
35.1870689,32.9070396,-28.2
35.1870689,32.9070396,-27.5
35.1870689,32.9070396,-26.8
35.1870689,32.9070396,-26.1
35.1870575,32.9070435,-25.4
35.1870575,32.9070435,-24.6
35.1870575,32.9070435,-25.5
35.1870575,32.9070435,-26.4
35.1870575,32.9070435,-27.3
35.1870575,32.9070435,-28.1
35.1870575,32.9070435,-29
35.1870575,32.9070435,-29.9
35.1870575,32.9070435,-30.7
35.1870575,32.9070435,-31.6
35.1870575,32.9070435,-32.5
35.1870575,32.9070435,-33.3
35.1870575,32.9070435,-32.2
35.1870575,32.9070435,-31.1
35.1870575,32.9070435,-29.9
35.1870575,32.9070435,-28.8
35.1870575,32.9070435,-27.7
35.1870575,32.9070435,-26.5
35.1870575,32.9070435,-25.4
35.1870575,32.9070435,-24.3
35.1870422,32.9070473,-23.1
35.1870422,32.9070473,-22
35.1870422,32.9070473,-21.9
35.1870422,32.9070473,-21.8
35.1870422,32.9070473,-21.7
35.1870422,32.9070473,-21.5
35.1870422,32.9070473,-21.4
35.1870422,32.9070473,-21.3
35.1870422,32.9070473,-21.2
35.1870422,32.9070473,-21.1
35.1870422,32.9070473,-21
35.1870422,32.9070473,-20.9
35.1870422,32.9070473,-21.7
35.1870422,32.9070473,-22.5
35.1870422,32.9070473,-23.3
35.1870422,32.9070473,-24.2
35.1870422,32.9070473,-25
35.1870422,32.9070473,-25.8
35.1870422,32.9070473,-26.6
35.1870422,32.9070473,-27.4
35.1870308,32.9070549,-28.3
35.1870308,32.9070549,-29.1
35.1870308,32.9070549,-28.4
35.1870308,32.9070549,-27.7
35.1870308,32.9070549,-27
35.1870308,32.9070549,-26.3
35.1870308,32.9070549,-25.6
35.1870308,32.9070549,-25
35.1870308,32.9070549,-24.3
35.1870308,32.9070549,-23.6
35.1870308,32.9070549,-22.9
35.1870308,32.9070549,-22.2
35.1870308,32.9070549,-22
35.1870308,32.9070549,-21.9
35.1870308,32.9070549,-21.8
35.1870308,32.9070549,-21.6
35.1870308,32.9070549,-21.5
35.1870308,32.9070549,-21.3
35.1870308,32.9070549,-21.2
35.1870308,32.9070549,-21.1
35.1870193,32.9070549,-20.9
35.1870193,32.9070549,-20.8
35.1870193,32.9070549,-20.7
35.1870193,32.9070549,-20.7
35.1870193,32.9070549,-20.6
35.1870193,32.9070549,-20.6
35.1870193,32.9070549,-20.5
35.1870193,32.9070549,-20.5
35.1870193,32.9070549,-20.4
35.1870193,32.9070549,-20.4
35.1870193,32.9070549,-20.3
35.1870193,32.9070549,-20.3
35.1870193,32.9070549,-20.4
35.1870193,32.9070549,-20.5
35.1870193,32.9070549,-20.6
35.1870193,32.9070549,-20.7
35.1870193,32.9070549,-20.8
35.1870193,32.9070549,-20.9
35.1870193,32.9070549,-21
35.1870193,32.9070549,-21.1
35.1870041,32.9070587,-21.2
35.1870041,32.9070587,-21.3
35.1870041,32.9070587,-21.9
35.1870041,32.9070587,-22.4
35.1870041,32.9070587,-22.9
35.1870041,32.9070587,-23.5
35.1870041,32.9070587,-24
35.1870041,32.9070587,-24.5
35.1870041,32.9070587,-25
35.1870041,32.9070587,-25.6
35.1870041,32.9070587,-26.1
35.1870041,32.9070587,-26.6
35.1870041,32.9070587,-26.4
35.1870041,32.9070587,-26.1
35.1870041,32.9070587,-25.8
35.1870041,32.9070587,-25.5
35.1870041,32.9070587,-25.3
35.1870041,32.9070587,-25
35.1870041,32.9070587,-24.7
35.1870041,32.9070587,-24.4
35.1869965,32.9070625,-24.2
35.1869965,32.9070625,-23.9
35.1869965,32.9070625,-23.9
35.1869965,32.9070625,-23.9
35.1869965,32.9070625,-24
35.1869965,32.9070625,-24
35.1869965,32.9070625,-24
35.1869965,32.9070625,-24.1
35.1869965,32.9070625,-24.1
35.1869965,32.9070625,-24.1
35.1869965,32.9070625,-24.1
35.1869965,32.9070625,-24.2
35.1869965,32.9070625,-24.5
35.1869965,32.9070625,-24.7
35.1869965,32.9070625,-25
35.1869965,32.9070625,-25.3
35.1869965,32.9070625,-25.6
35.1869965,32.9070625,-25.9
35.1869965,32.9070625,-26.2
35.1869965,32.9070625,-26.4
35.1869812,32.9070702,-26.7
35.1869812,32.9070702,-27
35.1869812,32.9070702,-27.1
35.1869812,32.9070702,-27.2
35.1869812,32.9070702,-27.2
35.1869812,32.9070702,-27.3
35.1869812,32.9070702,-27.4
35.1869812,32.9070702,-27.5
35.1869812,32.9070702,-27.5
35.1869812,32.9070702,-27.6
35.1869812,32.9070702,-27.7
35.1869812,32.9070702,-27.8
35.1869812,32.9070702,-27.8
35.1869812,32.9070702,-27.8
35.1869812,32.9070702,-27.8
35.1869812,32.9070702,-27.8
35.1869812,32.9070702,-27.8
35.1869812,32.9070702,-27.8
35.1869812,32.9070702,-27.8
35.1869812,32.9070702,-27.8
35.1869736,32.907074,-27.9
35.1869736,32.907074,-27.9
35.1869736,32.907074,-27.8
35.1869736,32.907074,-27.8
35.1869736,32.907074,-27.8
35.1869736,32.907074,-27.7
35.1869736,32.907074,-27.7
35.1869736,32.907074,-27.7
35.1869736,32.907074,-27.7
35.1869736,32.907074,-27.6
35.1869736,32.907074,-27.6
35.1869736,32.907074,-27.6
35.1869736,32.907074,-27.5
35.1869736,32.907074,-27.4
35.1869736,32.907074,-27.3
35.1869736,32.907074,-27.2
35.1869736,32.907074,-27.2
35.1869736,32.907074,-27.1
35.1869736,32.907074,-27
35.1869736,32.907074,-26.9
35.1869621,32.907074,-26.8
35.1869621,32.907074,-26.7
35.1869621,32.907074,-26.7
35.1869621,32.907074,-26.7
35.1869621,32.907074,-26.7
35.1869621,32.907074,-26.7
35.1869621,32.907074,-26.7
35.1869621,32.907074,-26.7
35.1869621,32.907074,-26.7
35.1869621,32.907074,-26.7
35.1869621,32.907074,-26.7
35.1869621,32.907074,-26.7
35.1869621,32.907074,-26.7
35.1869621,32.907074,-26.6
35.1869621,32.907074,-26.6
35.1869621,32.907074,-26.5
35.1869621,32.907074,-26.4
35.1869621,32.907074,-26.4
35.1869621,32.907074,-26.3
35.1869621,32.907074,-26.3
35.1869545,32.9070778,-26.2
35.1869545,32.9070778,-26.2
35.1869545,32.9070778,-26.2
35.1869545,32.9070778,-26.2
35.1869545,32.9070778,-26.2
35.1869545,32.9070778,-26.2
35.1869545,32.9070778,-26.2
35.1869545,32.9070778,-26.2
35.1869545,32.9070778,-26.2
35.1869545,32.9070778,-26.2
35.1869545,32.9070778,-26.2
35.1869545,32.9070778,-26.3
35.1869545,32.9070778,-26.2
35.1869545,32.9070778,-26.1
35.1869545,32.9070778,-26.1
35.1869545,32.9070778,-26
35.1869545,32.9070778,-26
35.1869545,32.9070778,-25.9
35.1869545,32.9070778,-25.9
35.1869545,32.9070778,-25.8
35.1869431,32.9070816,-25.7
35.1869431,32.9070816,-25.7
35.1869431,32.9070816,-25.7
35.1869431,32.9070816,-25.7
35.1869431,32.9070816,-25.7
35.1869431,32.9070816,-25.7
35.1869431,32.9070816,-25.6
35.1869431,32.9070816,-25.6
35.1869431,32.9070816,-25.6
35.1869431,32.9070816,-25.6
35.1869431,32.9070816,-25.6
35.1869431,32.9070816,-25.6
35.1869431,32.9070816,-25.6
35.1869431,32.9070816,-25.7
35.1869431,32.9070816,-25.7
35.1869431,32.9070816,-25.8
35.1869431,32.9070816,-25.8
35.1869431,32.9070816,-25.9
35.1869431,32.9070816,-25.9
35.1869431,32.9070816,-26
35.1869316,32.9070816,-26
35.1869316,32.9070816,-26.1
35.1869316,32.9070816,-26.7
35.1869316,32.9070816,-27.4
35.1869316,32.9070816,-28
35.1869316,32.9070816,-28.7
35.1869316,32.9070816,-29.3
35.1869316,32.9070816,-30
35.1869316,32.9070816,-30.6
35.1869316,32.9070816,-31.3
35.1869316,32.9070816,-31.9
35.1869316,32.9070816,-32.6
35.1869316,32.9070816,-32.2
35.1869316,32.9070816,-31.8
35.1869316,32.9070816,-31.4
35.1869316,32.9070816,-31
35.1869316,32.9070816,-30.6
35.1869316,32.9070816,-30.3
35.1869316,32.9070816,-29.9
35.1869316,32.9070816,-29.5
35.1869202,32.9070854,-29.1
35.1869202,32.9070854,-28.7
35.1869202,32.9070854,-28.1
35.1869202,32.9070854,-27.5
35.1869202,32.9070854,-26.8
35.1869202,32.9070854,-26.2
35.1869202,32.9070854,-25.6
35.1869202,32.9070854,-25
35.1869202,32.9070854,-24.3
35.1869202,32.9070854,-23.7
35.1869202,32.9070854,-23.1
35.1869202,32.9070854,-22.5
35.1869202,32.9070854,-22.4
35.1869202,32.9070854,-22.2
35.1869202,32.9070854,-22.1
35.1869202,32.9070854,-22
35.1869202,32.9070854,-21.9
35.1869202,32.9070854,-21.8
35.1869202,32.9070854,-21.7
35.1869202,32.9070854,-21.6
35.1869125,32.9070892,-21.5
35.1869125,32.9070892,-21.3
35.1869125,32.9070892,-21.2
35.1869125,32.9070892,-21
35.1869125,32.9070892,-20.8
35.1869125,32.9070892,-20.6
35.1869125,32.9070892,-20.4
35.1869125,32.9070892,-20.2
35.1869125,32.9070892,-20
35.1869125,32.9070892,-19.8
35.1869125,32.9070892,-19.6
35.1869125,32.9070892,-19.5
35.1869125,32.9070892,-19.4
35.1869125,32.9070892,-19.3
35.1869125,32.9070892,-19.3
35.1869125,32.9070892,-19.2
35.1869125,32.9070892,-19.2
35.1869125,32.9070892,-19.1
35.1869125,32.9070892,-19.1
35.1869125,32.9070892,-19
35.1869011,32.907093,-18.9
35.1869011,32.907093,-18.9
35.1869011,32.907093,-18.9
35.1869011,32.907093,-18.9
35.1869011,32.907093,-18.9
35.1869011,32.907093,-18.8
35.1869011,32.907093,-18.8
35.1869011,32.907093,-18.8
35.1869011,32.907093,-18.8
35.1869011,32.907093,-18.8
35.1869011,32.907093,-18.8
35.1869011,32.907093,-18.8
35.1869011,32.907093,-19.1
35.1869011,32.907093,-19.4
35.1869011,32.907093,-19.7
35.1869011,32.907093,-20
35.1869011,32.907093,-20.3
35.1869011,32.907093,-20.6
35.1869011,32.907093,-20.9
35.1869011,32.907093,-21.2
35.1868973,32.907093,-21.5
35.1868973,32.907093,-21.8
35.1868973,32.907093,-20.8
35.1868973,32.907093,-19.9
35.1868973,32.907093,-18.9
35.1868973,32.907093,-17.9
35.1868973,32.907093,-16.9
35.1868973,32.907093,-16
35.1868973,32.907093,-15
35.1868973,32.907093,-14
35.1868973,32.907093,-13.1
35.1868973,32.907093,-12.1
35.1868973,32.907093,-12.2
35.1868973,32.907093,-12.3
35.1868973,32.907093,-12.4
35.1868973,32.907093,-12.6
35.1868973,32.907093,-12.7
35.1868973,32.907093,-12.8
35.1868973,32.907093,-12.9
35.1868973,32.907093,-13.1
35.1868858,32.907093,-13.2
35.1868858,32.907093,-13.3
35.1868858,32.907093,-13.1
35.1868858,32.907093,-12.8
35.1868858,32.907093,-12.5
35.1868858,32.907093,-12.3
35.1868858,32.907093,-12
35.1868858,32.907093,-11.8
35.1868858,32.907093,-11.5
35.1868858,32.907093,-11.3
35.1868858,32.907093,-11
35.1868858,32.907093,-10.8
35.1868858,32.907093,-10.4
35.1868858,32.907093,-10
35.1868858,32.907093,-9.7
35.1868858,32.907093,-9.3
35.1868858,32.907093,-9
35.1868858,32.907093,-8.6
35.1868858,32.907093,-8.2
35.1868858,32.907093,-7.9
35.186882,32.9070969,-7.5
35.186882,32.9070969,-7.2
35.186882,32.9070969,-7.6
35.186882,32.9070969,-8.1
35.186882,32.9070969,-8.6
35.186882,32.9070969,-9
35.186882,32.9070969,-9.5
35.186882,32.9070969,-9.9
35.186882,32.9070969,-10.4
35.186882,32.9070969,-10.9
35.186882,32.9070969,-11.3
35.186882,32.9070969,-11.8
35.186882,32.9070969,-11.3
35.186882,32.9070969,-10.8
35.186882,32.9070969,-10.3
35.186882,32.9070969,-9.9
35.186882,32.9070969,-9.4
35.186882,32.9070969,-8.9
35.186882,32.9070969,-8.4
35.186882,32.9070969,-7.9
35.1868706,32.9071007,-7.5
35.1868706,32.9071007,-7
35.1868706,32.9071007,-7.4
35.1868706,32.9071007,-7.8
35.1868706,32.9071007,-8.3
35.1868706,32.9071007,-8.7
35.1868706,32.9071007,-9.1
35.1868706,32.9071007,-9.5
35.1868706,32.9071007,-10
35.1868706,32.9071007,-10.4
35.1868706,32.9071007,-10.8
35.1868706,32.9071007,-11.2
35.1868706,32.9071007,-11.3
35.1868706,32.9071007,-11.4
35.1868706,32.9071007,-11.5
35.1868706,32.9071007,-11.6
35.1868706,32.9071007,-11.7
35.1868706,32.9071007,-11.8
35.1868706,32.9071007,-11.9
35.1868706,32.9071007,-12
35.1868629,32.9071045,-12.1
35.1868629,32.9071045,-12.2
35.1868629,32.9071045,-12.6
35.1868629,32.9071045,-13.1
35.1868629,32.9071045,-13.5
35.1868629,32.9071045,-14
35.1868629,32.9071045,-14.4
35.1868629,32.9071045,-14.9
35.1868629,32.9071045,-15.3
35.1868629,32.9071045,-15.8
35.1868629,32.9071045,-16.3
35.1868629,32.9071045,-16.7
35.1868629,32.9071045,-17.3
35.1868629,32.9071045,-17.8
35.1868629,32.9071045,-18.4
35.1868629,32.9071045,-19
35.1868629,32.9071045,-19.5
35.1868629,32.9071045,-20.1
35.1868629,32.9071045,-20.7
35.1868629,32.9071045,-21.2
35.1868591,32.9071083,-21.8
35.1868591,32.9071083,-22.4
35.1868591,32.9071083,-22.5
35.1868591,32.9071083,-22.7
35.1868591,32.9071083,-22.8
35.1868591,32.9071083,-23
35.1868591,32.9071083,-23.1
35.1868591,32.9071083,-23.3
35.1868591,32.9071083,-23.4
35.1868591,32.9071083,-23.6
35.1868591,32.9071083,-23.7
35.1868591,32.9071083,-23.9
35.1868591,32.9071083,-23.5
35.1868591,32.9071083,-23.2
35.1868591,32.9071083,-22.8
35.1868591,32.9071083,-22.5
35.1868591,32.9071083,-22.1
35.1868591,32.9071083,-21.8
35.1868591,32.9071083,-21.4
35.1868591,32.9071083,-21.1
35.1868515,32.9071121,-20.7
35.1868515,32.9071121,-20.4
35.1868515,32.9071121,-20.2
35.1868515,32.9071121,-20
35.1868515,32.9071121,-19.8
35.1868515,32.9071121,-19.6
35.1868515,32.9071121,-19.4
35.1868515,32.9071121,-19.2
35.1868515,32.9071121,-19
35.1868515,32.9071121,-18.8
35.1868515,32.9071121,-18.6
35.1868515,32.9071121,-18.4
35.1868515,32.9071121,-18.4
35.1868515,32.9071121,-18.3
35.1868515,32.9071121,-18.2
35.1868515,32.9071121,-18.2
35.1868515,32.9071121,-18.1
35.1868515,32.9071121,-18.1
35.1868515,32.9071121,-18
35.1868515,32.9071121,-18
35.1868439,32.9071121,-17.9
35.1868439,32.9071121,-17.8
35.1868439,32.9071121,-17.8
35.1868439,32.9071121,-17.7
35.1868439,32.9071121,-17.7
35.1868439,32.9071121,-17.6
35.1868439,32.9071121,-17.6
35.1868439,32.9071121,-17.5
35.1868439,32.9071121,-17.4
35.1868439,32.9071121,-17.4
35.1868439,32.9071121,-17.3
35.1868439,32.9071121,-17.3
35.1868439,32.9071121,-17.6
35.1868439,32.9071121,-18
35.1868439,32.9071121,-18.4
35.1868439,32.9071121,-18.7
35.1868439,32.9071121,-19.1
35.1868439,32.9071121,-19.4
35.1868439,32.9071121,-19.8
35.1868439,32.9071121,-20.1
35.1868362,32.9071159,-20.5
35.1868362,32.9071159,-20.9
35.1868362,32.9071159,-21.3
35.1868362,32.9071159,-21.6
35.1868362,32.9071159,-22
35.1868362,32.9071159,-22.4
35.1868362,32.9071159,-22.8
35.1868362,32.9071159,-23.2
35.1868362,32.9071159,-23.6
35.1868362,32.9071159,-24
35.1868362,32.9071159,-24.4
35.1868362,32.9071159,-24.7
35.1868362,32.9071159,-25.2
35.1868362,32.9071159,-25.7
35.1868362,32.9071159,-26.1
35.1868362,32.9071159,-26.6
35.1868362,32.9071159,-27.1
35.1868362,32.9071159,-27.5
35.1868362,32.9071159,-28
35.1868362,32.9071159,-28.4
35.1868324,32.9071198,-28.9
35.1868324,32.9071198,-29.4
35.1868324,32.9071198,-30
35.1868324,32.9071198,-30.6
35.1868324,32.9071198,-31.2
35.1868324,32.9071198,-31.8
35.1868324,32.9071198,-32.4
35.1868324,32.9071198,-33
35.1868324,32.9071198,-33.6
35.1868324,32.9071198,-34.2
35.1868324,32.9071198,-34.8
35.1868324,32.9071198,-35.4
35.1868324,32.9071198,-36.3
35.1868324,32.9071198,-37.1
35.1868324,32.9071198,-37.9
35.1868324,32.9071198,-38.8
35.1868324,32.9071198,-39.6
35.1868324,32.9071198,-40.5
35.1868324,32.9071198,-41.3
35.1868324,32.9071198,-42.2
35.1868248,32.9071236,-43
35.1868248,32.9071236,-43.8
35.1868248,32.9071236,-44.5
35.1868248,32.9071236,-45.1
35.1868248,32.9071236,-45.8
35.1868248,32.9071236,-46.4
35.1868248,32.9071236,-47.1
35.1868248,32.9071236,-47.7
35.1868248,32.9071236,-48.4
35.1868248,32.9071236,-49.1
35.1868248,32.9071236,-49.7
35.1868248,32.9071236,-50.4
35.1868248,32.9071236,-52.1
35.1868248,32.9071236,-53.9
35.1868248,32.9071236,-55.7
35.1868248,32.9071236,-57.5
35.1868248,32.9071236,-59.3
35.1868248,32.9071236,-61.1
35.1868248,32.9071236,-62.9
35.1868248,32.9071236,-64.6
35.186821,32.9071274,-66.4
35.186821,32.9071274,-68.2
35.186821,32.9071274,-67.7
35.186821,32.9071274,-67.2
35.186821,32.9071274,-66.7
35.186821,32.9071274,-66.2
35.186821,32.9071274,-65.7
35.186821,32.9071274,-65.2
35.186821,32.9071274,-64.6
35.186821,32.9071274,-64.1
35.186821,32.9071274,-63.6
35.186821,32.9071274,-63.1
35.186821,32.9071274,-62.9
35.186821,32.9071274,-62.8
35.186821,32.9071274,-62.6
35.186821,32.9071274,-62.4
35.186821,32.9071274,-62.3
35.186821,32.9071274,-62.1
35.186821,32.9071274,-61.9
35.186821,32.9071274,-61.8
35.1868095,32.9071274,-61.6
35.1868095,32.9071274,-61.4
35.1868095,32.9071274,-61
35.1868095,32.9071274,-60.7
35.1868095,32.9071274,-60.3
35.1868095,32.9071274,-59.9
35.1868095,32.9071274,-59.6
35.1868095,32.9071274,-59.2
35.1868095,32.9071274,-58.8
35.1868095,32.9071274,-58.5
35.1868095,32.9071274,-58.1
35.1868095,32.9071274,-57.7
35.1868095,32.9071274,-57.4
35.1868095,32.9071274,-57.1
35.1868095,32.9071274,-56.8
35.1868095,32.9071274,-56.4
35.1868095,32.9071274,-56.1
35.1868095,32.9071274,-55.8
35.1868095,32.9071274,-55.5
35.1868095,32.9071274,-55.2
35.1868057,32.9071274,-54.8
35.1868057,32.9071274,-54.5
35.1868057,32.9071274,-54.4
35.1868057,32.9071274,-54.2
35.1868057,32.9071274,-54.1
35.1868057,32.9071274,-53.9
35.1868057,32.9071274,-53.8
35.1868057,32.9071274,-53.6
35.1868057,32.9071274,-53.5
35.1868057,32.9071274,-53.3
35.1868057,32.9071274,-53.2
35.1868057,32.9071274,-53
35.1868057,32.9071274,-52.9
35.1868057,32.9071274,-52.7
35.1868057,32.9071274,-52.6
35.1868057,32.9071274,-52.4
35.1868057,32.9071274,-52.3
35.1868057,32.9071274,-52.2
35.1868057,32.9071274,-52
35.1868057,32.9071274,-51.9
35.1868019,32.9071312,-51.7
35.1868019,32.9071312,-51.6
35.1868019,32.9071312,-52
35.1868019,32.9071312,-52.4
35.1868019,32.9071312,-52.7
35.1868019,32.9071312,-53.1
35.1868019,32.9071312,-53.5
35.1868019,32.9071312,-53.9
35.1868019,32.9071312,-54.3
35.1868019,32.9071312,-54.7
35.1868019,32.9071312,-55.1
35.1868019,32.9071312,-55.5
35.1868019,32.9071312,-55.1
35.1868019,32.9071312,-54.7
35.1868019,32.9071312,-54.3
35.1868019,32.9071312,-53.9
35.1868019,32.9071312,-53.6
35.1868019,32.9071312,-53.2
35.1868019,32.9071312,-52.8
35.1868019,32.9071312,-52.4
35.1867905,32.9071312,-52.1
35.1867905,32.9071312,-51.7
35.1867905,32.9071312,-51.7
35.1867905,32.9071312,-51.6
35.1867905,32.9071312,-51.6
35.1867905,32.9071312,-51.6
35.1867905,32.9071312,-51.6
35.1867905,32.9071312,-51.6
35.1867905,32.9071312,-51.5
35.1867905,32.9071312,-51.5
35.1867905,32.9071312,-51.5
35.1867905,32.9071312,-51.5
35.1867905,32.9071312,-51.6
35.1867905,32.9071312,-51.7
35.1867905,32.9071312,-51.7
35.1867905,32.9071312,-51.8
35.1867905,32.9071312,-51.9
35.1867905,32.9071312,-52
35.1867905,32.9071312,-52.1
35.1867905,32.9071312,-52.2
35.1867867,32.9071312,-52.3
35.1867867,32.9071312,-52.3
35.1867867,32.9071312,-52.6
35.1867867,32.9071312,-52.8
35.1867867,32.9071312,-53
35.1867867,32.9071312,-53.3
35.1867867,32.9071312,-53.5
35.1867867,32.9071312,-53.8
35.1867867,32.9071312,-54
35.1867867,32.9071312,-54.2
35.1867867,32.9071312,-54.5
35.1867867,32.9071312,-54.7
35.1867867,32.9071312,-55.1
35.1867867,32.9071312,-55.4
35.1867867,32.9071312,-55.8
35.1867867,32.9071312,-56.1
35.1867867,32.9071312,-56.5
35.1867867,32.9071312,-56.8
35.1867867,32.9071312,-57.1
35.1867867,32.9071312,-57.5
35.1867828,32.907135,-57.8
35.1867828,32.907135,-58.2
35.1867828,32.907135,-58.4
